objectid,me,exposure,slope,lsfactor,twindex,curvature,path_river,path_village,studyarea,area,areaA,areaB,areaC,flat,north,south,east,west,lnlsfactor,lsfactor_w,lsfactor_a
3473,A3576,"304,992","5,65227","2,25596","-16,0131","-19,3202","9812,07","602,064",A,1,1,0,0,0,0,0,0,1,"0,8135756","2,25596","2,25596"
3474,A3577,"40,9144","4,60072","4,18405","-13,0056","-23,2641","9791,55","788,107",A,1,1,0,0,0,1,0,0,0,"1,43128","4,18405","4,18405"
3475,A3578,"124,875","9,2618","4,94631","-4,26284","-16,4723","9410,2","1233,55",A,1,1,0,0,0,0,0,1,0,"1,598642","4,94631","4,94631"
3476,A3579,"14,3003","12,0445","2,61299","-14,5538","22,562","9738,88","1202,58",A,1,1,0,0,0,1,0,0,0,"0,9604951","2,61299","2,61299"
3477,A3580,"33,6901","6,66969","3,41476","-14,4276","-9,91326","9731,97","974,152",A,1,1,0,0,0,1,0,0,0,"1,228107","3,41476","3,41476"
3478,A3581,"100,305","15,2139","5,88002","-12,5816","-34,3024","9427,26","266,072",A,1,1,0,0,0,0,0,1,0,"1,77156","5,88002","5,88002"
3479,A3582,"227,726","6,87303","5,74839","-2,87859","-24,9351","9223,79","539,11",A,1,1,0,0,0,0,0,0,1,"1,74892","5,74839","5,74839"
3480,A3583,"336,371","8,05962","3,56958","-14,4942","-4,16943","9133,21","437,062",A,1,1,0,0,0,1,0,0,0,"1,272448","3,56958","3,56958"
3481,A3584,"98,1301","1,64202","9,53862","-1,91614","-44,323","8748,06","729,269",A,1,1,0,0,0,0,0,1,0,"2,255349","9,1204","9,53862"
3482,A3585,"18,4349","12,9942","2,79722","-16,2201","7,22852","8916,67","522,819",A,1,1,0,0,0,1,0,0,0,"1,028626","2,79722","2,79722"
3483,A3586,"171,384","7,70593","2,72809","-14,74","0,463717","8442,74","1028,16",A,1,1,0,0,0,0,1,0,0,"1,003602","2,72809","2,72809"
3484,A3587,"20,7723","14,1161","2,49809","-16,8932","-4,35805","8385,15","828,588",A,1,1,0,0,0,1,0,0,0,"0,9155264","2,49809","2,49809"
3485,A3588,"10,6698","15,8891","3,10254","-15,7922","0,043369","8324,17","866,509",A,1,1,0,0,0,1,0,0,0,"1,132221","3,10254","3,10254"
3486,A3589,"28,8108","10,4852","3,70558","-14,1693","5,47347","8034,33","1433,2",A,1,1,0,0,0,1,0,0,0,"1,30984","3,70558","3,70558"
3487,A3590,"296,565","5,17979","4,69915","-10,9268","-2,15948","7850,48","1502,37",A,1,1,0,0,0,0,0,0,1,"1,547382","4,69915","4,69915"
3488,A3591,"1,7357","7,62346","4,87849","-12,6866","1,73552","7742,29","1690,17",A,1,1,0,0,0,1,0,0,0,"1,584836","4,87849","4,87849"
3489,A3592,"261,384","7,70593","2,0665","-17,1215","-30,9204","8206,82","1691,28",A,1,1,0,0,0,0,0,0,1,"0,7258563","2,0665","2,0665"
3490,A3593,"27,2553","8,55835","2,92589","-15,4865","-5,93313","7854,08","2005,34",A,1,1,0,0,0,1,0,0,0,"1,073599","2,92589","2,92589"
3491,A3594,"232,431","7,57491","4,05721","-12,7587","-24,3677","7939,29","2097,79",A,1,1,0,0,0,0,0,0,1,"1,400496","4,05721","4,05721"
3492,A3595,"127,057","13,978","3,3202","-15,4121","0,793219","7096,46","1685,33",A,1,1,0,0,0,0,0,1,0,"1,200025","3,3202","3,3202"
3493,A3596,180,"0,46455","5,41284","-3,77491","-3,80297","6993,13","1717,22",A,1,1,0,0,0,0,1,0,0,"1,688774","5,41284","5,41284"
3494,A3597,"18,4349","10,1751","6,7837","-11,526","-2,78096","6853,37",1689,A,1,1,0,0,0,1,0,0,0,"1,914523","6,7837","6,7837"
3495,A3598,"9,58294","17,5667","2,98503","-16,1519","-3,92081","6709,39","1530,7",A,1,1,0,0,0,1,0,0,0,"1,09361","2,98503","2,98503"
3496,A3599,"336,038","17,7146","2,97716","-16,1901","-1,4726","6661,54","1484,46",A,1,1,0,0,0,1,0,0,0,"1,09097","2,97716","2,97716"
3497,A3600,"7,25319","12,6679","6,98054","-11,5248","-1,16802","6884,33","1699,54",A,1,1,0,0,0,1,0,0,0,"1,943126","6,98054","6,98054"
3498,A3601,"353,66","12,422","2,51504","-16,629","-2,62146","6823,44","1638,58",A,1,1,0,0,0,1,0,0,0,"0,9222887","2,51504","2,51504"
3499,A3602,"40,0303","7,54004","4,82754","-12,8485","-21,7989","6971,07","1794,37",A,1,1,0,0,0,1,0,0,0,"1,574337","4,82754","4,82754"
3500,A3603,"161,147","19,3553","2,4271","-17,286","5,31922","7144,94","1976,07",A,1,1,0,0,0,0,1,0,0,"0,8866971","2,4271","2,4271"
3501,A3604,"48,3665","16,3255","3,18048","-15,6751","4,9139","7086,84","1861,29",A,1,1,0,0,0,0,0,1,0,"1,157032","3,18048","3,18048"
3502,A3605,"39,0939","9,48943","3,89734","-14,2972","-12,8917","7412,14","1854,65",A,1,1,0,0,0,1,0,0,0,"1,360294","3,89734","3,89734"
3503,A3606,"118,887","15,032","4,49486","-13,9316","-8,39432","7188,02","2007,83",A,1,1,0,0,0,0,0,1,0,"1,502935","4,49486","4,49486"
3504,A3607,"106,783","14,9368","2,08151","-17,7603","2,51918","6956,35","1787,48",A,1,1,0,0,0,0,0,1,0,"0,7330936","2,08151","2,08151"
3505,A3608,"279,462","2,82352","5,42739","-10,2039","5,56723","7340,78","1905,82",A,1,1,0,0,0,0,0,0,1,"1,691458","5,42739","5,42739"
3506,A3609,"139,086","13,5722","2,51213","-16,7576","-0,867887","6719,93","1551,86",A,1,1,0,0,0,0,1,0,0,"0,921131","2,51213","2,51213"
3507,A3610,"133,122","19,2859","3,17132","-15,9812","-0,586758","6842,46","1674,38",A,1,1,0,0,0,0,0,1,0,"1,154148","3,17132","3,17132"
3508,A3611,"71,565","6,58171","8,06007","-10,0734","-17,4264","6778,29","1607,07",A,1,1,0,0,0,0,0,1,0,"2,086922","8,06007","8,06007"
3509,A3612,"129,56","6,89609","4,29928","-13,4279","-14,614","6438,22","1272,62",A,1,1,0,0,0,0,0,1,0,"1,458448","4,29928","4,29928"
3510,A3613,"91,9749","6,70929","4,41545","-13,0439","-2,16123","6383,48","1233,46",A,1,1,0,0,0,0,0,1,0,"1,48511","4,41545","4,41545"
3511,A3614,"12,2648","5,45072","2,6247","-14,9351","-14,4931","6251,34","1100,85",A,1,1,0,0,0,1,0,0,0,"0,9649667","2,6247","2,6247"
3512,A3615,"28,8557","12,779","2,43167","-16,4251","1,9177","6086,92","1002,77",A,1,1,0,0,0,1,0,0,0,"0,8885782","2,43167","2,43167"
3513,A3616,"237,529","6,03471","1,89351","-9,72135","-10,5923","5979,15","965,001",A,1,1,0,0,0,0,0,0,1,"0,6384323","1,89351","1,89351"
3514,A3617,315,"0,656959","11,5366","-6,43696","-30,8591","5790,27","810,13",A,1,1,0,0,0,1,0,0,0,"2,445525","9,1204","11,5366"
3515,A3618,"23,1986","7,04032","2,00605","-17,1682","-26,2443","5632,19","668,999",A,1,1,0,0,0,1,0,0,0,"0,6961676","2,00605","2,00605"
3516,A3619,45,"1,97019","9,49385","-8,56277","-8,32939","5591,28","577,039",A,1,1,0,0,0,1,0,0,0,"2,250644","9,1204","9,49385"
3517,A3620,"84,2894","4,65848","10,0442","-0,661392","-23,2677","5543,18","458,581",A,1,1,0,0,0,0,0,1,0,"2,306995","9,1204","10,0442"
3518,A3621,"81,8699","6,54131","6,69962","-10,9991","-6,01034","5619,25","449,966",A,1,1,0,0,0,0,0,1,0,"1,902051","6,69962","6,69962"
3519,A3622,45,"4,58907","9,91849","-0,72439","-19,0573","5478,52","309,654",A,1,1,0,0,0,1,0,0,0,"2,294401","9,1204","9,91849"
3520,A3623,"22,1663","6,7408","3,2535","-6,5806","-11,3931","5423,7","230,267",A,1,1,0,0,0,1,0,0,0,"1,179731","3,2535","3,2535"
3521,A3624,"251,565","4,39855",0,"7,29163","-0,423766","5311,92","139,461",A,1,1,0,0,0,0,0,0,1,,"1,80597",0
3522,A3625,"264,369","16,1316","3,48174","-14,8226","-2,38337","5171,55","168,794",A,1,1,0,0,0,0,0,0,1,"1,247532","3,48174","3,48174"
3523,A3626,"15,2551","20,2937","2,77633","-16,6416","3,00838","5551,21","807,674",A,1,1,0,0,0,1,0,0,0,"1,02113","2,77633","2,77633"
3524,A3627,"63,4349","14,2423","4,5528","-13,9696","-6,38525","5619,37","824,061",A,1,1,0,0,0,0,0,1,0,"1,515742","4,5528","4,5528"
3525,A3628,45,"3,60865","4,48531","-11,9651","0,628511","5626,28","795,518",A,1,1,0,0,0,1,0,0,0,"1,500808","4,48531","4,48531"
3526,A3629,"64,5923","19,7508","3,62474","-15,332","-3,76931","5797,13","1018,43",A,1,1,0,0,0,0,0,1,0,"1,287783","3,62474","3,62474"
3527,A3630,"34,992","5,65227","6,03109","-11,537","-6,41782","5701,79","939,912",A,1,1,0,0,0,1,0,0,0,"1,796928","6,03109","6,03109"
3528,A3631,"67,0679","12,893","4,92466","-13,3544","-8,04813","5841,58","770,812",A,1,1,0,0,0,0,0,1,0,"1,594255","4,92466","4,92466"
3529,A3632,"14,6568","15,2364","2,38895","-17,1601","-3,93232","5798,87","753,173",A,1,1,0,0,0,1,0,0,0,"0,870854","2,38895","2,38895"
3530,A3633,"353,29","7,90152","2,71663","-15,8711","-5,5491","5652,56","531,4",A,1,1,0,0,0,1,0,0,0,"0,9993922","2,71663","2,71663"
3531,A3634,"42,5805","22,1673","2,4928","-17,3875","5,17397","5559,17","649,778",A,1,1,0,0,0,1,0,0,0,"0,9134066","2,4928","2,4928"
3532,A3635,"35,5377","11,8184","3,13874","-15,5129","0,288232","5653,15","657,294",A,1,1,0,0,0,1,0,0,0,"1,143821","3,13874","3,13874"
3533,A3636,"53,5308","6,61384","2,13181","-16,7368","3,4994","5451,88","431,394",A,1,1,0,0,0,0,0,1,0,"0,7569714","2,13181","2,13181"
3534,A3637,"51,789","13,631","4,86717","-13,4964","-2,72004","5316,36","575,854",A,1,1,0,0,0,0,0,1,0,"1,582513","4,86717","4,86717"
3535,A3638,"63,8532","13,9495","2,87156","-16,1148","-1,17604","5276,45","653,877",A,1,1,0,0,0,0,0,1,0,"1,054855","2,87156","2,87156"
3536,A3639,"327,68","13,2281","4,20101","-14,2125","-5,95422","5141,1","664,058",A,1,1,0,0,0,1,0,0,0,"1,435325","4,20101","4,20101"
3537,A3640,"351,027","8,86458","7,23302","-10,8802","-11,7138","5136,2","467,023",A,1,1,0,0,0,1,0,0,0,"1,978657","7,23302","7,23302"
3538,A3641,"316,637","11,3511","4,15101","-14,0042","-8,07731","5074,47","442,687",A,1,1,0,0,0,1,0,0,0,"1,423352","4,15101","4,15101"
3539,A3642,315,"10,3962","3,02753","-15,371","-1,30604",4881,"442,58",A,1,1,0,0,0,1,0,0,0,"1,107747","3,02753","3,02753"
3540,A3643,"274,399","9,01066","3,57799","-14,6886","-2,49583","4921,92","478,485",A,1,1,0,0,0,0,0,0,1,"1,274801","3,57799","3,57799"
3541,A3644,"333,778","16,8453","2,17986","-17,7614","-5,49294","4766,23","464,794",A,1,1,0,0,0,1,0,0,0,"0,7792607","2,17986","2,17986"
3542,A3645,"322,496","12,3934","3,72805","-14,6838","-2,39758","4636,16","593,61",A,1,1,0,0,0,1,0,0,0,"1,315885","3,72805","3,72805"
3543,A3646,"317,545","14,4804","3,19079","-15,6519","-2,55601","4393,76","453,212",A,1,1,0,0,0,1,0,0,0,"1,160269","3,19079","3,19079"
3544,A3647,"27,9795","16,3728","2,1043","-17,8557","0,215663","5040,84","724,667",A,1,1,0,0,0,1,0,0,0,"0,7439829","2,1043","2,1043"
3545,A3648,"330,709","10,7902","3,37615","-14,9625","2,83823","4934,45","827,407",A,1,1,0,0,0,1,0,0,0,"1,216736","3,37615","3,37615"
3546,A3649,"352,235","19,8018","2,98682","-16,3745","-8,02891","4916,18","776,036",A,1,1,0,0,0,1,0,0,0,"1,094209","2,98682","2,98682"
3547,A3650,"322,907","11,7708","4,64322","-13,5978","-3,03882","5139,69","966,549",A,1,1,0,0,0,1,0,0,0,"1,535408","4,64322","4,64322"
3548,A3651,"326,611","23,1358","2,77529","-16,8565","-3,02101","5083,1","1018,75",A,1,1,0,0,0,1,0,0,0,"1,020755","2,77529","2,77529"
3549,A3652,"47,1211","17,2135","1,99886","-18,074","1,20948","5299,05","1106,25",A,1,1,0,0,0,0,0,1,0,"0,692577","1,99886","1,99886"
3550,A3653,45,"24,91","2,05246","-18,3885","-0,024028","5372,78","1102,12",A,1,1,0,0,0,1,0,0,0,"0,719039","2,05246","2,05246"
3551,A3654,"28,0092","12,1787","4,02376","-14,2681","-5,44125","5286,5","954,828",A,1,1,0,0,0,1,0,0,0,"1,392217","4,02376","4,02376"
3552,A3655,"11,3099","11,6795","5,41841","-12,8645","-12,9494","5254,36","836,156",A,1,1,0,0,0,1,0,0,0,"1,689802","5,41841","5,41841"
3553,A3656,"14,0362","11,3421","4,2865","-13,9975","-16,087","5199,93","750,264",A,1,1,0,0,0,1,0,0,0,"1,455471","4,2865","4,2865"
3554,A3657,"65,3231","9,37358","3,33331","-14,8939","-6,1378","5399,61","1504,57",A,1,1,0,0,0,0,0,1,0,"1,203966","3,33331","3,33331"
3555,A3658,"326,976","10,9463","3,38667","-15,0217","-7,37738","5259,96","1349,44",A,1,1,0,0,0,1,0,0,0,"1,219847","3,38667","3,38667"
3556,A3659,"308,418","8,53384","3,96472","-14,159","0,986983","6934,36","1374,11",A,1,1,0,0,0,0,0,0,1,"1,377435","3,96472","3,96472"
3557,A3660,"47,9357","12,62","2,05393","-17,4428","3,79271","8846,18","1728,8",A,1,1,0,0,0,0,0,1,0,"0,7197551","2,05393","2,05393"
3558,A3661,"36,4692","6,61384","3,36339","-14,7375","-20,6837","8725,02","1782,72",A,1,1,0,0,0,1,0,0,0,"1,212949","3,36339","3,36339"
3559,A3662,"346,608","5,0015","5,62174","-3,64302","-2,94181","8554,3","1551,36",A,1,1,0,0,0,1,0,0,0,"1,726641","5,62174","5,62174"
3560,A3663,"300,069","5,08619","4,25087","-5,09364","1,8527","8320,69","1826,59",A,1,1,0,0,0,0,0,0,1,"1,447124","4,25087","4,25087"
3561,A3664,"108,435","0,734494","8,41337","-1,54728","-24,8325","8345,46","2095,89",A,1,1,0,0,0,0,0,1,0,"2,129822","8,41337","8,41337"
3562,A3665,"332,526","6,51694","5,88514","-3,3939","-19,0396","8565,11","1926,05",A,1,1,0,0,0,1,0,0,0,"1,772431","5,88514","5,88514"
3563,A3666,0,"0,46455","3,25641","-8,13306","-28,1272","8454,68","2126,23",A,1,1,0,0,0,1,0,0,0,"1,180625","3,25641","3,25641"
3564,A3667,"32,0054","4,37414","2,166","-8,44655","-6,07851","8540,23","2038,83",A,1,1,0,0,0,1,0,0,0,"0,7728821","2,166","2,166"
3565,A3668,"119,358","8,46604","2,35417","-16,4177","5,14804","8911,92","1672,02",A,1,1,0,0,0,0,0,1,0,"0,8561882","2,35417","2,35417"
3566,A3669,"108,435","2,20252","2,78682","-7,20475","2,72793","9202,46","1405,84",A,1,1,0,0,0,0,0,1,0,"1,024901","2,78682","2,78682"
3567,A3670,"103,392","5,0015","3,23239","-6,35267","-19,5891","8926,82","1666,78",A,1,1,0,0,0,0,0,1,0,"1,173222","3,23239","3,23239"
3568,A3671,"41,0548","9,46198","2,00808","-17,3899","4,3296","8798,12","1801,27",A,1,1,0,0,0,1,0,0,0,"0,697179","2,00808","2,00808"
3569,A3672,"161,565","1,46875","10,4441","-1,61484","4,28274","8746,01","1842,13",A,1,1,0,0,0,0,1,0,0,"2,346037","9,1204","10,4441"
3570,A3673,"104,036","1,91472","2,50208","-10,4423","-0,212461","8863,21","1724,85",A,1,1,0,0,0,0,0,1,0,"0,9171224","2,50208","2,50208"
3571,A3674,"245,556","2,80441","1,92232","-10,0635","0,262956","8491,42","2135,86",A,1,1,0,0,0,0,0,0,1,"0,6535328","1,92232","1,92232"
3572,A3675,"42,9904","18,1077","1,81493","-18,5567","0,60267","8498,4","2093,07",A,1,1,0,0,0,1,0,0,0,"0,5960469","1,81493","1,81493"
3573,A3676,"109,983","5,4213","4,09643","-5,23151","1,82826","8369,36","2254,96",A,1,1,0,0,0,0,0,1,0,"1,410116","4,09643","4,09643"
3574,A3677,"157,62","8,47841","3,74663","-14,0894","-10,0785",8175,"2468,37",A,1,1,0,0,0,0,1,0,0,"1,320857","3,74663","3,74663"
3575,A3678,"78,1113","8,9467","3,22937","-14,7359","-4,50153","7754,48","2878,55",A,1,1,0,0,0,0,0,1,0,"1,172287","3,22937","3,22937"
3576,A3679,"52,4314","7,57491","10,2654","-1,43656","1,20932","7841,96","2739,52",A,1,1,0,0,0,0,0,1,0,"2,328779","9,1204","10,2654"
3577,A3680,"356,496","11,256","2,53526","-16,5025","4,14657","8638,13","2073,35",A,1,1,0,0,0,1,0,0,0,"0,9302962","2,53526","2,53526"
3578,A3681,"21,4477","13,7078","3,00067","-15,2344","-6,23064","8301,87","2289,08",A,1,1,0,0,0,1,0,0,0,"1,098836","3,00067","3,00067"
3579,A3682,"40,3141","19,3362","2,09765","-18,0478","-15,8531","8102,31","2201,29",A,1,1,0,0,0,1,0,0,0,"0,7408177","2,09765","2,09765"
3580,A3683,"355,365","16,751","2,57706","-16,3294","-7,07454","7652,41","2618,48",A,1,1,0,0,0,1,0,0,0,"0,9466492","2,57706","2,57706"
3581,A3684,90,"12,7909","3,59047","-13,6582","-5,60419","7566,51","2704,38",A,1,1,0,0,0,0,0,1,0,"1,278283","3,59047","3,59047"
3582,A3685,"37,875","10,4753","7,91122","-10,7475","4,33462","7583,4","2848,31",A,1,1,0,0,0,1,0,0,0,"2,068282","7,91122","7,91122"
3583,A3686,"352,405","6,99511","3,25706","-6,31465","-4,40151","7577,59","2930,62",A,1,1,0,0,0,1,0,0,0,"1,180825","3,25706","3,25706"
3584,A3687,"145,305","3,66765","4,26854","-5,02572","-23,0282","7388,75","3186,67",A,1,1,0,0,0,0,1,0,0,"1,451272","4,26854","4,26854"
3585,A3688,"206,565","4,14789","3,15847","-6,98075","-11,2249","7442,67","3136,03",A,1,1,0,0,0,0,1,0,0,"1,150088","3,15847","3,15847"
3586,A3689,"354,472","7,19625","2,09395","-16,0608","-5,24046","7283,06","3082,01",A,1,1,0,0,0,1,0,0,0,"0,7390522","2,09395","2,09395"
3587,A3690,0,"10,5635","7,37738","-2,20552","2,42506","7292,29","2875,59",A,1,1,0,0,0,1,0,0,0,"1,998419","7,37738","7,37738"
3588,A3691,"79,5085","6,35204","4,24472","-4,96801","-27,7512","7073,6","2607,89",A,1,1,0,0,0,0,0,1,0,"1,445676","4,24472","4,24472"
3589,A3692,"84,0939","6,7408","3,9525","-13,8808","2,97068","7015,76","2864,58",A,1,1,0,0,0,0,0,1,0,"1,374348","3,9525","3,9525"
3590,A3693,"132,955","9,12573","4,69342","-5,34966","-1,10147","6971,3","2994,61",A,1,1,0,0,0,0,0,1,0,"1,546162","4,69342","4,69342"
3591,A3694,"27,3499","7,54004","2,52028","-7,85741","-0,103677","7037,81","2453,99",A,1,1,0,0,0,1,0,0,0,"0,9243699","2,52028","2,52028"
3592,A3695,"15,2551","10,4753","1,88623","-15,4652","-44,7287","7108,18","2500,58",A,1,1,0,0,0,1,0,0,0,"0,6345801","1,88623","1,88623"
3593,A3696,"244,885","15,9897","2,40017","-17,1707","0,036769","7053,94","990,349",A,1,1,0,0,0,0,0,0,1,"0,8755396","2,40017","2,40017"
3594,A3697,"182,49","5,33205","6,29018","-10,8555","-30,7735","6966,07","945,29",A,1,1,0,0,0,0,1,0,0,"1,83899","6,29018","6,29018"
3595,A3698,"238,241","16,7194","2,07972","-17,8949","-3,44978","6678,75","581,84",A,1,1,0,0,0,0,0,0,1,"0,7322333","2,07972","2,07972"
3596,A3699,"303,111","6,35204","2,56094","-7,62738","0,936717",8079,"1797,94",A,1,1,0,0,0,0,0,0,1,"0,9403744","2,56094","2,56094"
3597,A3700,"344,745","2,64652","4,63979","-4,54543","-5,6727","8081,87","1361,65",A,1,1,0,0,0,1,0,0,0,"1,534669","4,63979","4,63979"
3598,A3701,"18,4349","2,93557","1,90586","-16,1308","4,36271","7913,62","1559,98",A,1,1,0,0,0,1,0,0,0,"0,6449333","1,90586","1,90586"
3599,A3702,"350,096","14,535","3,17648","-15,4531","-14,2699","7731,69","1661,08",A,1,1,0,0,0,1,0,0,0,"1,155774","3,17648","3,17648"
3600,A3703,"21,5014","8,1825","4,49815","-12,5313","-9,42565","7166,42","2180,56",A,1,1,0,0,0,1,0,0,0,"1,503666","4,49815","4,49815"
3601,A3704,"147,529","3,02575","4,28521","-11,3648","-32,8914","7103,78","2127,83",A,1,1,0,0,0,0,1,0,0,"1,45517","4,28521","4,28521"
3602,A3705,"11,8215","10,0986","1,99871","-17,6361","-5,06702","5619,49","1034,23",A,1,1,0,0,0,1,0,0,0,"0,692502","1,99871","1,99871"
3603,A3706,"104,421","8,33499","2,20906","-16,6479","-0,906439","5319,93","510,961",A,1,1,0,0,0,0,0,1,0,"0,7925671","2,20906","2,20906"
3604,A3707,"110,225","13,8347","2,21142","-17,4374","-5,76074","5347,62","649,956",A,1,1,0,0,0,0,0,1,0,"0,7936349","2,21142","2,21142"
3605,A3708,"143,13","4,63546","3,01924","-14,6369","-7,1216","5334,85","619,557",A,1,1,0,0,0,0,1,0,0,"1,105005","3,01924","3,01924"
3606,A3709,"95,9061","6,7408","2,90708","-15,2856","-3,07169","5303,91","1499,21",A,1,1,0,0,0,0,0,1,0,"1,067149","2,90708","2,90708"
3607,A3710,"331,557","12,4789","2,34378","-16,8978","-0,403067","6098,56","1109,64",A,1,1,0,0,0,1,0,0,0,"0,851765","2,34378","2,34378"
3608,A3711,"33,887","18,1181","1,95121","-18,3727","-14,0352","4028,33","1529,08",A,1,1,0,0,0,1,0,0,0,"0,6684497","1,95121","1,95121"
3609,A3712,"168,69","5,90105","4,40317","-11,2529","-1,31423","3993,48","1843,2",A,1,1,0,0,0,0,1,0,0,"1,482325","4,40317","4,40317"
3610,A3713,"79,8245","9,12573","4,24968","-13,0382","-12,2835","4395,98","1908,93",A,1,1,0,0,0,0,0,1,0,"1,446844","4,24968","4,24968"
3611,A3714,"6,95296","9,50585","2,5963","-15,8388","-7,53283","4432,96","1824,63",A,1,1,0,0,0,1,0,0,0,"0,9540873","2,5963","2,5963"
3612,A3715,315,"16,2988","3,22592","-15,0296","-7,67037","4820,94","1241,32",A,1,1,0,0,0,1,0,0,0,"1,171218","3,22592","3,22592"
3613,A3716,"79,6952","15,2139","1,80597","-18,4805","-13,9321","4634,63","1064,58",A,1,1,0,0,0,0,0,1,0,"0,5910978","1,80597","1,80597"
3614,A3717,45,"2,95382","9,53037","-8,54154","-11,077","4681,31","942,839",A,1,1,0,0,0,1,0,0,0,"2,254483","9,1204","9,53037"
3615,A3718,"334,179","7,94797","3,43668","-6,81868","-6,36233","4381,03","952,16",A,1,1,0,0,0,1,0,0,0,"1,234506","3,43668","3,43668"
3616,A3719,"130,914","4,60072","2,07736","-9,54851","-29,6542","5382,31","982,548",A,1,1,0,0,0,0,0,1,0,"0,7310978","2,07736","2,07736"
3617,A3720,"329,036","1,35416","2,69265","-8,11485","-35,6308","5377,92","1086,13",A,1,1,0,0,0,1,0,0,0,"0,9905258","2,69265","2,69265"
3618,A3721,"61,6992","6,82666","4,54734","-12,5047","0,277827","5238,96","1098,46",A,1,1,0,0,0,0,0,1,0,"1,514542","4,54734","4,54734"
3619,A3722,"93,8141","3,48762","4,22216","-11,4406","-9,98363","5206,87","1366,27",A,1,1,0,0,0,0,0,1,0,"1,440347","4,22216","4,22216"
3620,A3723,"357,138","9,22234","2,26096","-16,1945","-11,7437","5371,65","1294,58",A,1,1,0,0,0,1,0,0,0,"0,8157895","2,26096","2,26096"
3621,A3724,"28,5155","30,3681","2,20032","-18,4991","5,64724","4615,36","1457,13",A,1,1,0,0,0,1,0,0,0,"0,7886028","2,20032","2,20032"
3622,A3725,"39,2894","9,80706","2,16351","-9,21319","-20,752","4639,45","1754,81",A,1,1,0,0,0,1,0,0,0,"0,7717319","2,16351","2,16351"
3623,A3726,"240,524","6,11346","3,73988","-5,60234","-5,40231","4704,3","1794,68",A,1,1,0,0,0,0,0,0,1,"1,319054","3,73988","3,73988"
3624,A3727,"53,7462","4,3125","5,17355","-4,00098","-24,2425","4640,82","2026,54",A,1,1,0,0,0,0,0,1,0,"1,643559","5,17355","5,17355"
3625,A3728,"77,9052","6,62185","4,2368","-13,2504","-9,43361","4575,74","2096,2",A,1,1,0,0,0,0,0,1,0,"1,443808","4,2368","4,2368"
3626,A3729,"74,9315","12,3154","2,93332","-15,8739","-0,775898","4491,6","2215,44",A,1,1,0,0,0,0,0,1,0,"1,076135","2,93332","2,93332"
3627,A3730,"74,7449","2,64652","2,2054","-15,8608","-10,281","4577,41","2130,4",A,1,1,0,0,0,0,0,1,0,"0,7909089","2,2054","2,2054"
3628,A3731,45,"5,24123","3,24109","-7,58263","-67,3045","5431,99","2115,49",A,1,1,0,0,0,1,0,0,0,"1,17591","3,24109","3,24109"
3629,A3732,"349,38","7,51903","4,22301","-4,99366","-30,1046",5487,"1975,85",A,1,1,0,0,0,1,0,0,0,"1,440548","4,22301","4,22301"
3630,A3733,"15,5241","8,61323","5,0292","-10,5267","-20,7496","5863,06","1895,08",A,1,1,0,0,0,1,0,0,0,"1,615261","5,0292","5,0292"
3631,A3734,"84,4725","7,19625","4,82472","-4,32763","-7,90627","5546,61","2000,35",A,1,1,0,0,0,0,0,1,0,"1,573753","4,82472","4,82472"
3632,A3735,"14,0362","5,72714","6,09683","-3,15877","-44,5755","5745,24","2003,25",A,1,1,0,0,0,1,0,0,0,"1,807769","6,09683","6,09683"
3633,A3736,"88,4518","8,53384","3,92428","-5,38286","-12,0873","6511,18","2331,39",A,1,1,0,0,0,0,0,1,0,"1,367183","3,92428","3,92428"
3634,A3737,"115,71","6,92671",0,"6,61545","-30,4997","6057,2","1727,69",A,1,1,0,0,0,0,0,1,0,,"1,80597",0
3635,A3738,"350,538","2,82352",0,"6,81103","-13,9237","6156,11","1629,52",A,1,1,0,0,0,1,0,0,0,,"1,80597",0
3636,A3739,"319,764","11,7013","2,50147","-16,4618","5,73314","6320,53","1660,67",A,1,1,0,0,0,1,0,0,0,"0,9168786","2,50147","2,50147"
3637,A3740,"149,744","6,42679","4,62133","-12,7727","0,744774","5901,22","1390,64",A,1,1,0,0,0,0,1,0,0,"1,530682","4,62133","4,62133"
3638,A3741,"153,435","4,14789","8,16075","-1,7221","-6,28703","5991,41","1147,8",A,1,1,0,0,0,0,1,0,0,"2,099336","8,16075","8,16075"
3639,A3742,"325,008","11,1966","9,26356","-8,91916","1,33819","6100,49","1212,29",A,1,1,0,0,0,1,0,0,0,"2,226089","9,1204","9,26356"
3640,A3743,"49,3987","8,50309","2,71547","-7,20279","-9,15762","6760,53","936,163",A,1,1,0,0,0,0,0,1,0,"0,9989651","2,71547","2,71547"
3641,A3744,"275,528","7,19625","6,38597","-10,4913","-13,6537","6953,28","886,822",A,1,1,0,0,0,0,0,0,1,"1,854103","6,38597","6,38597"
