OBJECTID;Name;Exposition;Hangneig;LS-Faktor;TWIndex;Woelbung;Pfad_Fluss;Pfad_Dorf
2218;A2290;50,19440079;3,623490095;10,01019955;-7,839580059;13,75090027;10969,7998;255,9279938
2219;A2291;92,48960114;5,332049847;2,421780109;-8,259799957;-3,066890001;11187,59961;523,7969971
2220;A2292;101,3099976;1,18422997;10,99619961;0,364533991;-4,466149807;11261,2002;751,4160156
2221;A2293;172,875;3,740080118;2,030780077;-16,2133007;-25,53289986;10090;182,4400024
2222;A2294;49,7635994;3,949320078;5,424119949;-11,49120045;-0,773819029;10503,2998;303,9200134
2223;A2295;270;0,464549989;4,080190182;-5,166900158;-12,90579987;10281,59961;220,0350037
2224;A2296;225;8,478409767;3,651119947;-12,98919964;1,735010028;10289,2002;386,7109985
2225;A2297;161,5650024;4,398550034;9,863610268;-9,065119743;-11,31760025;11614,2998;1030,26001
2226;A2298;266,1860046;6,949590206;3,43640995;-14,11970043;0,520030022;11728;1148,680054
2227;A2299;60,94540024;2,390079975;2,142960072;-9,478919983;-27,19580078;11442;857,9039917
2228;A2300;191,3099976;9,390219688;1,904189944;-9,693579674;-3,040489912;11338,7002;759,4050293
2229;A2301;71,56500244;0,734493971;10,21630001;-0,598834991;-42,32350159;11179,59961;599,7719727
2230;A2302;311,1860046;4,926169872;1,977319956;-9,486840248;3,89309001;11064,2002;483,5130005
2231;A2303;55,00799942;5,65226984;2,405669928;-8,891010284;4,596189976;11062;478,3200073
2232;A2304;175,6009979;3,025749922;2,503580093;-7,904139996;7,291769981;10933,2998;349,6069946
2233;A2305;169,3300018;15,88910007;2,396239996;-16,48880005;2,135780096;10972,7002;388,6289978
2234;A2306;182,2030029;11,91279984;3,657310009;-14,37469959;-9,240750313;11033,5;528,5969849
2235;A2307;213,6900024;1,674520016;8,246509552;-2,894989967;-30,72480011;10812,7998;311,5039978
2236;A2308;202,9889984;16,2064991;2,094559908;-17,68589973;2,493370056;10799,2002;447,821991
2237;A2309;199,8849945;11,45429993;2,512170076;-15,46199989;1,044720054;10594,40039;147,0749969
2238;A2310;213,4080048;12,85770035;2,896029949;-16,14360046;-43,16970062;10454,7998;493,9379883
2239;A2311;120,9639969;1,354159951;3,895149946;-6,990250111;6,248559952;13514,7002;1049,51001
2240;A2312;180;2,785170078;5,604290009;-9,962590218;-6,108670235;13307,5;1035,699951
2241;A2313;52,125;7,894859791;2,023890018;-17,29179955;-1,063120008;13527,5;771,1779785
2242;A2314;154,2899933;6,926710129;4,417180061;-5,765379906;-17,22629929;14776,90039;1071,040039
2243;A2315;78,69010162;1,18422997;4,356210232;-5,442540169;-9,317139626;15312,09961;393,2470093
2244;A2316;120,3789978;7,760399818;2,246520042;-16,2439003;-12,66139984;15247,2998;405,6470032
2245;A2317;0;0,929039001;2,247999907;-9,107990265;-26,59959984;15905,09961;355,8200073
2246;A2318;304,6950073;3,667649984;5,883329868;-10,95470047;-32,75379944;16124,90039;1303,589966
2247;A2319;59,9314003;5,086190224;1,974850059;-9,660639763;-33,27759933;16670,59961;849,1010132
2248;A2320;174,8059998;5,117579937;5,065639973;-11,93379974;-26,16419983;16016,40039;433,7630005
2249;A2321;1,218870044;10,79020023;4,462609768;-12,97659969;0,975229979;15726,2998;208,9909973
2250;A2322;175,9140015;6,492479801;2,278160095;-8,348790169;-17,50040054;14962,5;880,5020142
2251;A2323;63,43489838;2,076669931;2,624269962;-8,247830391;-44,99089813;14703,7998;1110,119995
2252;A2324;180;1,85758996;3,433020115;-6,051569939;-3,566380024;14157,2998;555,6989746
2253;A2325;140,1940002;7,218229771;1,558480024;-18,74950027;-21,25419998;14495,5;485,3919983
2254;A2326;149,0359955;1,354159951;11,19099998;-1,908740044;-3,878309965;13894,2002;277,8559875
2255;A2327;168,6900024;1,18422997;1,520519972;-11,74199963;-3,756360054;13802,2998;211,7550049
2256;A2328;118,3010025;6,826660156;2,284329891;-8,941479683;-13,85420036;14123,40039;597,867981
2257;A2329;132,6139984;7,841370106;7,876399994;-10,56630039;-10,04360008;14196,2002;369,6080017
2258;A2330;355,1010132;8,105119705;4,623819828;-13,22959995;-18,75930023;14023;529,4400024
2259;A2331;215,2720032;11,50769997;3,203730106;-15,41040039;-6,8021698;13895,40039;744,6380005
2260;A2332;168,6900024;1,18422997;7,77327013;-1,919999957;-6,580150127;15242,2002;872,2979736
2261;A2333;275,5280151;7,196249962;1,873679996;-17,72850037;7,595779896;4636,100098;1974,449951
2262;A2334;161,5650024;8,026949883;2,124279976;-17,00110054;-42,67770004;2855,600098;1700,130005
2263;A2335;164,0549927;6,732940197;2,614219904;-15,48589993;3,239860058;2920,350098;1465,77002
2264;A2336;261,8699951;12,91639996;3,383960009;-15,17959976;-1,795580029;1556,709961;1969,959961
2265;A2337;129,0529938;15,46609974;2,513240099;-16,11059952;-1,669540048;5088,140137;207,1119995
2266;A2338;119,2910004;10,79020023;7,89218998;-9,431830406;-29,22800064;5216,149902;229,8860016
2267;A2339;45;9,439970016;2,837519884;-7,857200146;-14,59210014;5888,640137;415,7030029
2268;A2340;345,9639893;7,616539955;5,569449902;-12,37730026;-12,12609959;4628,149902;243,9019928
2269;A2341;122,4710007;3,025749922;3,646790028;-5,812849998;-10,5703001;3367,899902;522,1820068
2270;A2342;144,8659973;7,623459816;3,344759941;-13,43120003;4,069210052;3133,360107;294,5629883
2271;A2343;262,875;7,448560238;4,907010078;-12,91469955;-5,909689903;4007,600098;1216,680054
2272;A2344;284,0360107;3,82517004;5,613200188;-3,547849894;-8,548740387;3372,139893;592,4110107
2273;A2345;185,9060059;6,740799904;4,776120186;-4,379469872;0,164881006;2846,570068;131,8430023
2274;A2346;169,6950073;10,27630043;1,737360001;-10,45090008;-7,634449959;2782,77002;95,47899628
2275;A2347;200,2250061;9,323459625;4,686840057;-4,920199871;-69,8463974;2882,080078;601,5969849
2276;A2348;146,3099976;8,31608963;3,764280081;-14,17440033;-2,407690048;2486,919922;878,7789917
2277;A2349;259,9920044;4,003250122;2,172559977;-9,589920044;-5,606589794;2889,780029;698,8359985
2278;A2350;70,27770233;12,85770035;4,374800205;-13,72179985;-5,411630154;2827,679932;848,0280151
2279;A2351;94,3986969;3,025749922;5,892300129;-3,350549936;-60,65359879;4192,22998;623,7249756
2280;A2352;126,572998;8,894000053;5,780879974;-11,86690044;-24,93510056;2290,810059;531,3930054
2281;A2353;192,9949951;3,095989943;11,25339985;-0,070097998;-25,22380066;2284,310059;654,8839722
2282;A2354;161,5650024;4,398550034;6,850930214;-10,5401001;-26,96100044;1831,819946;1488,560059
2283;A2355;205,0169983;3,839169979;7,366230011;-10,28789997;-8,849419594;2071,080078;1177,98999
2284;A2356;61,2602005;15,99569988;2,447710037;-17,00219917;-3,384740114;3657,649902;1160,47998
2285;A2357;168,6900024;3,54866004;7,659520149;-9,636240005;-8,145620346;4240,560059;950,5789795
2286;A2358;180;6,476119995;3,94382;-13,74849987;-16,55850029;1509,209961;1458,48999
2287;A2359;135;1,642019987;5,88409996;-9,799880028;15,9829998;1951,119995;1517,829956
2288;A2360;7,125020027;7,448560238;1,927629948;-17,47109985;-8,104470253;2098,159912;1457,339966
2289;A2361;54,46229935;7,941349983;2,824569941;-15,15620041;-2,235359907;1791,839966;884,8880005
2290;A2362;156,8009949;5,291880131;4,948029995;-12,16699982;-23,76799965;1980,410034;1000,5
2291;A2363;111,3710022;5,717840195;7,80257988;-9,124239922;-18,02330017;7402,700195;730,4019775
2292;A2364;193,8150024;14,28750038;4,420829773;-13,95090008;1,532729983;6902,629883;1057,97998
2293;A2365;341,5650024;0,734493971;2,44020009;-8,611450195;-13,88010025;6860,129883;118,5199966
2294;A2366;156,8009949;3,533499956;2,606060028;-7,903820038;-12,52620029;12165,5;247,9810028
2295;A2367;184,3990021;3,025749922;4,981140137;-4,190480232;-12,56270027;11534,7002;736,585022
2296;A2368;174,4720001;14,17240047;2,544239998;-15,3803997;-3,054069996;10275,2002;1380,880005
2297;A2369;188,1300049;6,541309834;2,325190067;-15,83059978;-1,08731997;12347;1795,699951
2298;A2370;236,3099976;8,31608963;4,297659874;-13,42650032;-7,345860004;12789,09961;433,0369873
2299;A2371;299,0549927;4,77188015;8,054559708;-1,85089004;-39,24079895;13365,59961;848,8909912
2300;A2372;205,7100067;6,926710129;4,913080215;-4,259270191;-24,30389977;5666,319824;1188,439941
2301;A2373;133,3150024;11,03509998;9,102930069;-1,873059988;-30,2670002;6484,990234;307,447998
2302;A2374;265,6010132;6,03470993;4,35491991;-5,15500021;1,235710025;6513,47998;784,8179932
2303;A2375;242,1029968;4,45897007;5,015920162;-11,29150009;-47,9496994;9626,540039;645,2360229
2304;A2376;254,3580017;11,88710022;3,279160023;-13,41450024;4,346149921;9393,120117;440,1919861
2305;A2377;307,4049988;4,958600044;5,45980978;-11,32759953;1,533259988;9229,290039;407,2630005
2306;A2378;344,0549927;3,378129959;3,773220062;-13,12409973;-8,456290245;9528,429688;468,4979858
2307;A2379;188,1300049;8,15678978;3,171580076;-14,48950005;-38,05920029;9944,730469;1240,359985
2308;A2380;144,4620056;3,989840031;8,095319748;-1,803060055;-5,46807003;9555,160156;596,9699707
2309;A2381;84,80560303;5,117579937;4,297790051;-5,610680103;-27,05240059;10247,90039;1139,180054
2310;A2382;356,8779907;12,58790016;3,461349964;-14,75759983;-1,960229993;10192,2998;1084,369995
2311;A2383;47,86240005;6,549409866;9,339940071;-1,110589981;-6,701849937;9998,419922;890,0319824
2312;A2384;190,0079956;4,003250122;7,091060162;-9,559550285;-24,00740051;10863,7002;1686,52002
2313;A2385;81,86990356;4,915309906;4,215240002;-5,025239944;-24,18569946;10933,2998;1614,920044
2314;A2386;315;3,935719967;9,174929619;-1,581130028;-29,70070076;10501,7002;1391,75
2315;A2387;90;2,321530104;7,40763998;-2,185050011;-33,74850082;10372,7998;1262,97998
2316;A2388;270;4,173649788;2,655260086;-8,189129829;-6,258359909;12191,59961;642,9749756
2317;A2389;149,0359955;4,05644989;4,637320042;-5,020370007;-53,64690018;12238,7998;587,6480103
2318;A2390;261,8699951;1,642019987;1,419759989;-17,03089905;-40,55360031;4850,149902;1348,199951
2319;A2391;143,1300049;2,321530104;18,11809921;-4,841780186;1,210080028;5187,049805;1711,380005
2320;A2392;246,5010071;11,49440002;2,118799925;-14,86709976;-38,32139969;13471,5;2391,419922
2321;A2393;146,3099976;1,674520016;13,69750023;0,867281973;-27,6310997;13740;2642,580078
2322;A2394;287,6499939;10,60249996;2,321759939;-16,82999992;-13,43449974;14711,59961;342,3150024
2323;A2395;45;1,970190048;5,334909916;-3,251830101;-20,00620079;12161,7002;1730,959961
2324;A2396;270;0,464549989;5,602880001;-3,55704999;-56,77550125;11642,09961;1609,839966
2325;A2397;270;3,248440027;11,28180027;-1,654000044;-24,57279968;12121,2002;1131,630005
2326;A2398;232,125;5,28178978;12,09770012;-1,01880002;-35,38199997;12319,7002;1330,109985
2327;A2399;98,13009644;3,281349897;2,30366993;-8,890600204;9,06373024;12332,2002;1342,589966
2328;A2400;29,05459976;2,390079975;13,42539978;-0,301400989;-23,37290001;12271,5;1281,920044
2329;A2401;183,576004;7,405950069;2,565589905;-13,83979988;-1,299489975;12006,7998;1017,169983
2330;A2402;341,5650024;1,46875;2,868129969;-6,950479984;-7,737780094;11630,09961;736,276001
2331;A2403;342,473999;9,177009583;2,267829895;-15,95549965;-18,04520035;11375,7002;571,5419922
2332;A2404;167,7350006;5,450719833;10,87040043;-7,827119827;-55,70489883;11302,2998;735,6439819
2333;A2405;263,3670044;9,953980446;8,926719666;-9,828289986;-7,637300014;11383,2998;1054,079956
2334;A2406;153,4349976;1,038669944;1,515280008;-11,36590004;-4,993700027;11685,5;695,8690186
2335;A2407;236,3099976;1,674520016;11,02460003;-1,289199948;-10,86439991;11241,7998;300,2950134
2336;A2408;283,3919983;5,00150013;4,155459881;-13,15139961;-1,666960001;11023,40039;252,125
2337;A2409;23,19860077;10,49499989;2,605010033;-16,16390038;-5,974289894;11096;421,4960022
2338;A2410;153,4349976;4,147890091;6,62969017;-10,24110031;-24,36389923;10886,2002;688,1309814
2339;A2411;306,8699951;2,321530104;6,183740139;-9,551520348;-12,05729961;10720,90039;583,9849854
2340;A2412;135;2,95381999;6,029799938;-10,37100029;-42,87490082;10861,2998;1052,72998
2341;A2413;248,1990051;4,990809917;6,782159805;-10,47900009;-63,54980087;10810,59961;932,2219849
2342;A2414;113,1989975;3,533499956;3,410370111;-13,68050003;-7,682980061;10299,2002;694,007019
2343;A2415;216,2539978;4,3125;2,023999929;-16,42090034;-35,16659927;10183,59961;810,1959839
2344;A2416;81,86990356;3,281349897;11,04310036;-8,042269707;6,377850056;10430,2002;560,1010132
2345;A2417;102,9950027;3,095989943;2,866410017;-14,09189987;0,279130995;10511,59961;481,5629883
2346;A2418;280,0079956;4,003250122;11,68330002;-7,469110012;-45,36289978;10693,7002;299,5180054
2347;A2419;102,9950027;3,095989943;2,981479883;-14,00269985;0,255457014;10642,59961;347,756012
2348;A2420;192,9949951;3,095989943;7,203199863;-2,324990034;-37,5542984;10510,40039;439,6589966
2349;A2421;110,3759995;8,607150078;8,273360252;-10,04249954;-3,352030039;10453,09961;386,4710083
2350;A2422;127,875;7,894859791;3,101999998;-14,27910042;-6,868589878;10276,2002;311,2430115
2351;A2423;180;0,464549989;1,460299969;-11,4758997;6,433670044;10056,90039;220,5449982
2352;A2424;270;1,85758996;7,082320213;-9,569580078;0,067786701;9798,959961;273,7999878
2353;A2425;145,822998;21,64940071;2,302809954;-17,78960037;-1,709869981;9666,370117;408,0509949
2354;A2426;116,5650024;2,076669931;3,901089907;-11,85589981;-53,56639862;9394,830078;677,9320068
2355;A2427;180;2,785170078;8,543430328;-1,556280017;-8,493989944;8360,879883;1756,650024
2356;A2428;180;0,929039001;4,249539852;-4,963560104;-18,59690094;8063,930176;2001,75
2357;A2429;282,0950012;6,621850014;5,873980045;-11,76869965;-2,032289982;7890,439941;1894,650024
2358;A2430;180;0,929039001;6,565130234;-2,764590025;-56,97629929;7828,029785;1952,780029
2359;A2431;218,2899933;5,604959965;5,612460136;-3,65715003;-22,67760086;7609,569824;1804,76001
2360;A2432;73,39299774;13,55749989;2,315520048;-16,42009926;1,865370035;7666,790039;1878,160034
2361;A2433;117,1210022;10,57820034;2,492079973;-15,59449959;-15,72850037;7619,100098;1968,829956
2362;A2434;149,7440033;12,69579983;2,271899939;-17,12890053;3,039599895;7771,759766;1699,040039
2363;A2435;63,43489838;2,076669931;9,856100082;-0,830142975;-13,93330002;7530,72998;1620,060059
2364;A2436;12,52880001;8,503089905;4,754799843;-13,07219982;-8,766400337;7596,950195;1511,430054
2365;A2437;317,4899902;7,519030094;2,990190029;-14,46800041;3,291209936;7206,600098;1121,02002
2366;A2438;323,7460022;12,74740028;2,337510109;-16,96990013;3,723180056;7264,220215;1181,880005
2367;A2439;287,3540039;7,740019798;2,672749996;-15,8579998;-3,041949987;7018,259766;1116,199951
2368;A2440;100,0080032;7,967790127;2,821799994;-15,4314003;-6,120500088;6710,419922;833,8839722
2369;A2451;288,4349976;3,667649984;4,660630226;-11,31449986;-0,864373982;6679,879883;1359,880005
2370;A2457;307,9989929;18,22430038;1,95152998;-18,31900024;-8,68089962;6603,859863;630,34198
2371;A2458;299,2489929;13,07909966;2,805030107;-15,40960026;1,235890031;6354,419922;380,4620056
2372;A2459;83,65979767;2,102440119;8,462100029;-7,986579895;-36,25439835;6178,47998;204,0870056
2373;A2460;100,3050003;10,27630043;2,52008009;-16,36389923;3,389489889;7481,279785;986,4169922
2374;A2461;324,8659973;7,623459816;4,131899834;-13,01509953;-28,78490067;7123,959961;802,947998
2375;A2462;3,814069986;6,949590206;2,772380114;-14,95189953;-44,72200012;6969,649902;689,4370117
2376;A2463;0;6,017069817;3,13383007;-6,507510185;-5,281569958;6870,290039;481,3599854
2377;A2464;341,5650024;5,127999783;3,578910112;-5,843490124;-6,063280106;6787,669922;462,6820068
2378;A2465;36,86989975;4,6354599;3,861129999;-13,40719986;-0,454227;7286;275,2130127
2379;A2482;0;0,929039001;10,35490036;-0,531494975;-10,33040047;5156,290039;822,8989868
2380;A2483;83,04699707;9,505849838;2,691270113;-7,542679787;0,109906003;6032,290039;73,43209839
2381;A2484;353,1570129;5,828479767;5,561769962;-4,411630154;10,56000042;4502,910156;116,6910019
2382;A2485;167,0050049;3,095989943;6,523280144;-2,841890097;-49,74240112;5511,810059;160,1649933
2383;A2486;53,74620056;4,3125;4,559130192;-13,02509975;-49,08639908;5170,509766;1039,170044
2384;A2487;64,44000244;5,901050091;7,291679859;-2,295730114;-74,79219818;1407,98999;2497,5
2385;A2488;31,60750008;7,0553298;2,397550106;-14,2823;-10,5873003;873,9089966;2134,719971
2386;A2489;19,65379906;6,873030186;7,213349819;-10,73110008;-14,65390015;865,5540161;1438,609985
2387;A2490;15,1239996;17,26339912;2,09720993;-17,88839912;-0,618605018;125,1490021;855,4260254
2388;A2491;342,8970032;6,293270111;7,133039951;-8,766670227;-3,858750105;4494,379883;885,2800293
2389;A2492;251,5650024;2,202519894;0;9,707659721;-29,84070015;5408,25;867,0230103
2390;A2493;171,8699951;3,281349897;6,364470005;-10,09619999;-9,918149948;5733,370117;1340,589966
2391;A2494;220,4259949;8,182499886;6,062059879;-11,51010036;6,42595005;5756,540039;1523
2392;A2495;41,18590164;4,926169872;2,619810104;-8,114970207;-21,86829948;4315,100098;2004,689941
2393;A2496;172,3040009;8,607150078;7,762639999;-9,912489891;-11,82789993;5603,209961;2117,02002
2394;A2497;186,3399963;8,353839874;3,855979919;-11,90340042;-34,50500107;5393,720215;1644,540039
2395;A2498;35,53770065;3,989840031;2,734879971;-15,24199963;-30,30550003;3173,040039;2308,77002
2396;A2499;75,46549988;6,451509953;3,702440023;-5,791800022;-6,323530197;4584,600098;2673,639893
2397;A2500;197,5919952;9,891300201;4,439040184;-13,00300026;-35,52890015;5431,569824;2068,01001
2398;A2501;101,8889999;8,946700096;2,250969887;-16,7996006;-13,71619987;5570,399902;1829,01001
2399;A2502;289,5369873;7,595759869;1,874269962;-9,778369904;12,62199974;6028,629883;1214,859985
2400;A2503;211,5039978;8,385169983;2,592309952;-14,68410015;2,021490097;5919,689941;1699,550049
2401;A2504;0;0,464549989;4,113649845;-5,101910114;-3,645119905;4775,120117;425,2980042
2402;A2505;42,79740143;8,484589577;2,039649963;-17,15629959;-6,22740984;1009,369995;992,6610107
2403;A2506;271,5480042;8,533840179;2,947510004;-15,56330013;-12,19029999;1155,920044;1093,680054
2404;A2507;161,5650024;2,202519894;5,694469929;-10,65839958;-8,01583004;961,2600098;920,8980103
2405;A2508;311,6340027;5,576369762;3,613739967;-5,835780144;-15,84850025;3278,719971;1322,560059
2406;A2509;0;2,321530104;2,619240046;-14,54100037;1,581760049;1051,339966;788,8859863
2407;A2510;145,0079956;5,65226984;2,909399986;-14,82129955;-3,54937005;1103,01001;672,0679932
2408;A2511;113,7490005;6,318530083;4,450699806;-12,80819988;-4,034259796;1248,27002;773,617981
2409;A2512;167,470993;4,275080204;3,285049915;-13,86769962;-7,259829998;973,1879883;637,1729736
2410;A2513;77,27559662;14,44960022;2,144730091;-17,61070061;-1,401919961;868,9260254;863,8070068
2411;A2514;82,40540314;6,995110035;6,886320114;-10,82180023;-38,20199966;293,7229919;357,730011
2412;A2515;168,6900024;11,67949963;2,316979885;-16,8083992;7,340209961;207,901001;443,6400146
